datetime_of_infraction,time_of_infraction,year,month,day,infraction_code,infraction_description,set_fine_amount,location2,province,latitude,longitude,permit_time_restrictions,fee_related,time_related,plate_related,fire_route,accessible_related,commercial_related,obstruction_related,cycle_related
2022-08-26 20:52:00,20:52:00,2022,8,26,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,0,0,1,0,0,0,0,0,0
2022-08-30 18:46:00,18:46:00,2022,8,30,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"1597 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.70610158657641,-79.37512814762303,0,1,0,0,0,0,0,0,0
2022-09-03 01:06:00,01:06:00,2022,9,3,3.0,PARK ON PRIVATE PROPERTY,30,"18 YORKVILLE AVE, TORONTO, ON, CANADA",ON,43.6719852,-79.3878498,1,0,0,0,0,0,0,0,0
2022-09-07 04:44:00,04:44:00,2022,9,7,3.0,PARK ON PRIVATE PROPERTY,30,"31 FOUR WINDS DR, TORONTO, ON, CANADA",ON,43.764730751439394,-79.49568214315104,1,0,0,0,0,0,0,0,0
2022-09-10 08:06:00,08:06:00,2022,9,10,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"2479 BLOOR ST W, TORONTO, ON, CANADA",ON,43.6486509,-79.4850938,0,1,0,0,0,0,0,0,0
2022-09-13 14:24:00,14:24:00,2022,9,13,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"70 TEMPERANCE ST, TORONTO, ON, CANADA",ON,43.6505447,-79.38210984712389,0,0,1,0,0,0,0,0,0
2022-09-16 12:24:00,12:24:00,2022,9,16,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"677 EUCLID AVE, TORONTO, ON, CANADA",ON,43.66362898571429,-79.4144617,1,0,0,0,0,0,0,0,0
2022-09-19 20:11:00,20:11:00,2022,9,19,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"EASTERN AVE, TORONTO, ON, CANADA",ON,43.6586497,-79.337798,1,0,0,0,0,0,0,0,0
2022-09-22 16:22:00,16:22:00,2022,9,22,403.0,STOP-SIGNED HIGHWAY-RUSH HOUR,150,"45 OSSINGTON AVE, TORONTO, ON, CANADA",ON,43.645271,-79.4190784,0,0,1,0,0,0,0,0,0
2022-09-26 04:28:00,04:28:00,2022,9,26,3.0,PARK ON PRIVATE PROPERTY,30,"75 EAST LIBERTY ST, TORONTO, ON, CANADA",ON,43.6379927,-79.41476910085089,1,0,0,0,0,0,0,0,0
2022-09-28 17:33:00,17:33:00,2022,9,28,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2022-10-01 10:26:00,10:26:00,2022,10,1,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"FRONT ST E, TORONTO, ON, CANADA",ON,43.6469432,-79.3768432,1,0,0,0,0,0,0,0,0
2022-10-04 13:47:00,13:47:00,2022,10,4,3.0,PARK ON PRIVATE PROPERTY,30,"125 VILLAGE GREEN SQ, TORONTO, ON, CANADA",ON,43.7774165,-79.2812115,1,0,0,0,0,0,0,0,0
2022-10-07 02:45:00,02:45:00,2022,10,7,3.0,PARK ON PRIVATE PROPERTY,30,"38 JOE SHUSTER WAY, TORONTO, ON, CANADA",ON,43.6404401,-79.42457159222741,1,0,0,0,0,0,0,0,0
2022-10-11 11:37:00,11:37:00,2022,10,11,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"1549 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.705303,-79.374765,0,1,0,0,0,0,0,0,0
2022-10-14 10:25:00,10:25:00,2022,10,14,3.0,PARK ON PRIVATE PROPERTY,30,"2075 BAYVIEW AVE, TORONTO, ON, CANADA",ON,43.7219965,-79.3728068,1,0,0,0,0,0,0,0,0
2022-10-17 15:08:00,15:08:00,2022,10,17,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"22 SHEPPARD ST, TORONTO, ON, CANADA",ON,43.6503534,-79.3825677,0,0,1,0,0,0,0,0,0
2022-10-20 10:48:00,10:48:00,2022,10,20,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"ROLLING MILLS RD, TORONTO, ON, CANADA",ON,43.6537456,-79.3561022,0,0,1,0,0,0,0,0,0
2022-10-23 03:40:00,03:40:00,2022,10,23,3.0,PARK ON PRIVATE PROPERTY,30,"25 FOUR WINDS DR, TORONTO, ON, CANADA",ON,43.76486090600757,-79.49508657020573,1,0,0,0,0,0,0,0,0
2022-12-13 19:23:00,19:23:00,2022,12,13,3.0,PARK ON PRIVATE PROPERTY,30,"500 RICHMOND ST W, TORONTO, ON, CANADA",ON,43.647444,-79.39929,1,0,0,0,0,0,0,0,0
2022-12-17 17:03:00,17:03:00,2022,12,17,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"YONGE ST, TORONTO, ON, CANADA",QC,43.6605074,-79.3826949,0,0,1,0,0,0,0,0,0
2022-12-21 01:17:00,01:17:00,2022,12,21,29.0,PARK PROHIBITED TIME NO PERMIT,30,"120 TWENTY FOURTH ST, TORONTO, ON, CANADA",ON,43.6018215,-79.524568,1,0,1,0,0,0,0,0,0
2022-12-28 13:00:00,13:00:00,2022,12,28,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"777 QUEEN ST W, TORONTO, ON, CANADA",ON,43.6462595,-79.4080805,0,1,0,0,0,0,0,0,0
2022-10-25 11:40:00,11:40:00,2022,10,25,355.0,PARK IN ACCESSIBLE NO PERMIT,450,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,0,0,0,0,0,1,0,0,0
2022-10-28 02:03:00,02:03:00,2022,10,28,3.0,PARK ON PRIVATE PROPERTY,30,"66 FOREST MANOR RD, TORONTO, ON, CANADA",ON,43.7723652,-79.3445747,1,0,0,0,0,0,0,0,0
2022-10-30 19:52:00,19:52:00,2022,10,30,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"52 MABELLE AVE, TORONTO, ON, CANADA",ON,43.646347000000006,-79.52944892439618,1,0,0,0,0,0,0,0,0
2022-11-02 16:04:00,16:04:00,2022,11,2,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2022-11-05 11:57:00,11:57:00,2022,11,5,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"250 DAVENPORT RD, TORONTO, ON, CANADA",ON,43.67485775,-79.39828685794072,0,1,0,0,0,0,0,0,0
2022-11-08 16:28:00,16:28:00,2022,11,8,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"EDWARD ST, TORONTO, ON, CANADA",ON,43.6566007,-79.3831637,0,1,0,0,0,0,0,0,0
2022-11-11 16:18:00,16:18:00,2022,11,11,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"33 WOOD ST, TORONTO, ON, CANADA",ON,43.6626399,-79.3798667,0,0,1,0,0,0,0,0,0
2022-11-14 21:27:00,21:27:00,2022,11,14,8.0,STAND VEH.-PROHIBIT TIME/DAY,100,"DUNDAS ST W, TORONTO, ON, CANADA",ON,43.6569838,-79.4527674,0,0,1,0,0,0,0,0,0
2022-11-18 02:00:00,02:00:00,2022,11,18,3.0,PARK ON PRIVATE PROPERTY,30,"70 FOREST MANOR RD, TORONTO, ON, CANADA",QC,43.7750174,-79.3461257,1,0,0,0,0,0,0,0,0
2022-11-21 14:22:00,14:22:00,2022,11,21,9.0,STOP-SIGNED HWY-PROHIBIT TM/DY,100,"FRONT ST E, TORONTO, ON, CANADA",ON,43.6469432,-79.3768432,0,0,1,0,0,0,0,0,0
2022-11-24 09:19:00,09:19:00,2022,11,24,3.0,PARK ON PRIVATE PROPERTY,30,"4700 KEELE ST, TORONTO, ON, CANADA",ON,43.77417545,-79.50474900961275,1,0,0,0,0,0,0,0,0
2022-11-27 02:34:00,02:34:00,2022,11,27,3.0,PARK ON PRIVATE PROPERTY,30,"1153 QUEEN ST W, TORONTO, ON, CANADA",ON,43.6427197,-79.4247485,1,0,0,0,0,0,0,0,0
2022-11-30 10:20:00,10:20:00,2022,11,30,5.0,PARK-SIGNED HWY-PROHIBIT DY/TM,50,"JAMES ST, TORONTO, ON, CANADA",ON,43.6540378,-79.3814922,1,0,0,0,0,0,0,0,0
2022-12-03 11:39:00,11:39:00,2022,12,3,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"ST CLAIR AVE W, TORONTO, ON, CANADA",ON,43.6667272,-79.495743,0,1,0,0,0,0,0,0,0
2022-12-06 18:14:00,18:14:00,2022,12,6,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"840 COXWELL AVE, TORONTO, ON, CANADA",ON,43.6903756,-79.3266629,0,1,0,0,0,0,0,0,0
2022-12-09 18:26:00,18:26:00,2022,12,9,207.0,PARK MACHINE-REQD FEE NOT PAID,30,"15 MARINE PARADE DR, TORONTO, ON, CANADA",ON,43.6291063,-79.47541067335007,0,1,0,0,0,0,0,0,0
